chunk_id,band_id,start_mhz,end_mhz,behavior_category,site,split,horizon,model,mae_db,rmse_db
powder_600_800,region_12,746.5,755.5,bursty_short_timescale,humanities,humanities_test,15,vanillalstm,1.7680456638336182,2.428945779800415
powder_600_800,region_13,756.5,768.5,diurnal_pattern,humanities,humanities_test,15,vanillalstm,0.8624265789985657,1.2482738494873047
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,humanities,humanities_test,15,vanillalstm,5.432292938232422,7.592609405517578
powder_600_800,region_15,777.5,788.5,noise_floor,humanities,humanities_test,15,vanillalstm,0.021410895511507988,0.028589684516191483
powder_600_800,region_16,789.5,794.5,mixed_activity,humanities,humanities_test,15,vanillalstm,0.06537911295890808,0.0881165862083435
powder_600_800,region_17,795.5,799.5,noise_floor,humanities,humanities_test,15,vanillalstm,0.03628662973642349,0.22043128311634064
powder_600_800,region_01,600.5,607.5,mixed_activity,humanities,humanities_test,60,vanillalstm,3.2164456844329834,4.510883331298828
powder_600_800,region_02,608.5,621.5,noise_floor,humanities,humanities_test,60,vanillalstm,0.0403858982026577,0.07058493047952652
powder_600_800,region_03,622.5,641.5,bursty_short_timescale,humanities,humanities_test,60,vanillalstm,3.1886889934539795,4.220788478851318
powder_600_800,region_04,642.5,646.5,mixed_activity,humanities,humanities_test,60,vanillalstm,1.4306949377059937,1.9477909803390503
powder_600_800,region_05,647.5,655.5,diurnal_pattern,humanities,humanities_test,60,vanillalstm,2.2382993698120117,2.8823297023773193
powder_600_800,region_06,656.5,675.5,mixed_activity,humanities,humanities_test,60,vanillalstm,1.458543062210083,2.066734552383423
powder_600_800,region_07,676.5,690.5,noise_floor,humanities,humanities_test,60,vanillalstm,0.06410913914442062,0.23449216783046722
powder_600_800,region_08,691.5,728.5,mixed_activity,humanities,humanities_test,60,vanillalstm,1.4360668659210205,1.8961771726608276
powder_600_800,region_09,729.5,734.5,mixed_activity,humanities,humanities_test,60,vanillalstm,1.521866798400879,2.0315427780151367
powder_600_800,region_10,735.5,740.5,intermittent_occupancy,humanities,humanities_test,60,vanillalstm,1.5274457931518555,2.000154972076416
powder_600_800,region_11,741.5,745.5,intermittent_occupancy,humanities,humanities_test,60,vanillalstm,1.140708327293396,1.7577636241912842
powder_600_800,region_12,746.5,755.5,bursty_short_timescale,humanities,humanities_test,60,vanillalstm,2.0362133979797363,2.744683027267456
powder_600_800,region_13,756.5,768.5,diurnal_pattern,humanities,humanities_test,60,vanillalstm,0.9549859762191772,1.361641764640808
powder_600_800,region_14,769.5,776.5,bursty_short_timescale,humanities,humanities_test,60,vanillalstm,5.417383670806885,7.602910995483398
powder_600_800,region_15,777.5,788.5,noise_floor,humanities,humanities_test,60,vanillalstm,0.02266816608607769,0.029851356521248817
powder_600_800,region_16,789.5,794.5,mixed_activity,humanities,humanities_test,60,vanillalstm,0.06654322892427444,0.08898180723190308
powder_600_800,region_17,795.5,799.5,noise_floor,humanities,humanities_test,60,vanillalstm,0.03734278678894043,0.2204887419939041
