representation,model,checkpoint_seed,task_id,metric_scope,region_id,receiver,horizon,count,n_origins,mae_db,rmse_db,source_file,source_key,status
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,cpg,60,564400,2822,1.158199429512024,2.0409669876098633,remote_minio/map_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/map_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,ebc,60,564400,2822,0.8317781090736389,1.5393342971801758,remote_minio/map_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/map_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,humanities,60,564400,2822,1.2562949657440186,2.2086286544799805,remote_minio/map_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/map_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,madsen,60,564400,2822,1.0937250852584839,1.8308533430099487,remote_minio/map_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/map_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,moran,60,564400,2822,0.9558822512626648,1.6687986850738525,remote_minio/map_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/map_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,sagepoint,60,564400,2822,1.168418288230896,2.1200602054595947,remote_minio/map_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/map_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,cpg,1,564400,2822,3.015490770339966,4.546442031860352,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,ebc,1,564400,2822,1.5605789422988892,2.5467216968536377,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,humanities,1,564400,2822,1.6148772239685059,2.6718497276306152,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,madsen,1,564400,2822,1.5346899032592773,2.329674482345581,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,moran,1,564400,2822,2.283769369125366,3.3428330421447754,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,sagepoint,1,564400,2822,2.254735231399536,3.432997465133667,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,cpg,15,564400,2822,2.998988628387451,4.512718200683594,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,ebc,15,564400,2822,1.5370994806289673,2.518791913986206,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,humanities,15,564400,2822,1.570492148399353,2.606942653656006,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,madsen,15,564400,2822,1.5300506353378296,2.3388683795928955,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,moran,15,564400,2822,2.2658603191375732,3.3093981742858887,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,sagepoint,15,564400,2822,2.2986676692962646,3.4008240699768066,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,cpg,60,564400,2822,3.0227856636047363,4.543648719787598,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,ebc,60,564400,2822,1.561488389968872,2.551057815551758,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,humanities,60,564400,2822,1.6150867938995361,2.6707751750946045,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,madsen,60,564400,2822,1.5562005043029785,2.3743338584899902,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,moran,60,564400,2822,2.277601718902588,3.3233163356781006,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,sagepoint,60,564400,2822,2.3216047286987305,3.43017315864563,remote_minio/receiver_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/receiver_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,all-band,,1,56440000,2822,1.0186378955841064,1.7755022048950195,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,all-band,,15,56440000,2822,1.0227442979812622,1.8477298021316528,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,all-band,,60,56440000,2822,1.0653027296066284,1.9062402248382568,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,cpg,1,564400,2822,1.0634617805480957,1.923366904258728,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,ebc,1,564400,2822,0.7129066586494446,1.3736991882324219,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,humanities,1,564400,2822,1.2276643514633179,2.158590316772461,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,madsen,1,564400,2822,1.0308741331100464,1.7196537256240845,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,moran,1,564400,2822,0.902776837348938,1.6037909984588623,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,sagepoint,1,564400,2822,1.0031652450561523,1.6524913311004639,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,cpg,15,564400,2822,1.095219373703003,1.9649757146835327,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,ebc,15,564400,2822,0.7922287583351135,1.4855700731277466,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,humanities,15,564400,2822,1.2031055688858032,2.1387147903442383,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,madsen,15,564400,2822,1.0622973442077637,1.782125473022461,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,moran,15,564400,2822,0.9332526922225952,1.6391422748565674,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,sagepoint,15,564400,2822,1.1271045207977295,2.060260057449341,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,cpg,60,564400,2822,1.158199429512024,2.0409669876098633,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,ebc,60,564400,2822,0.8317781090736389,1.5393342971801758,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,humanities,60,564400,2822,1.2562949657440186,2.2086286544799805,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,madsen,60,564400,2822,1.0937250852584839,1.8308533430099487,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,moran,60,564400,2822,0.9558822512626648,1.6687986850738525,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,receiver_grid_idw,all-band,sagepoint,60,564400,2822,1.168418288230896,2.1200602054595947,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,cpg,1,564400,2822,3.015490770339966,4.546442031860352,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,ebc,1,564400,2822,1.5605789422988892,2.5467216968536377,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,humanities,1,564400,2822,1.6148772239685059,2.6718497276306152,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,madsen,1,564400,2822,1.5346899032592773,2.329674482345581,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,moran,1,564400,2822,2.283769369125366,3.3428330421447754,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,sagepoint,1,564400,2822,2.254735231399536,3.432997465133667,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,cpg,15,564400,2822,2.998988628387451,4.512718200683594,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,ebc,15,564400,2822,1.5370994806289673,2.518791913986206,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,humanities,15,564400,2822,1.570492148399353,2.606942653656006,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,madsen,15,564400,2822,1.5300506353378296,2.3388683795928955,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,moran,15,564400,2822,2.2658603191375732,3.3093981742858887,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,sagepoint,15,564400,2822,2.2986676692962646,3.4008240699768066,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,cpg,60,564400,2822,3.0227856636047363,4.543648719787598,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,ebc,60,564400,2822,1.561488389968872,2.551057815551758,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,humanities,60,564400,2822,1.6150867938995361,2.6707751750946045,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,madsen,60,564400,2822,1.5562005043029785,2.3743338584899902,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,moran,60,564400,2822,2.277601718902588,3.3233163356781006,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,physical_receiver,all-band,sagepoint,60,564400,2822,2.3216047286987305,3.43017315864563,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R1,,1,2257600,2822,1.709417462348938,2.237426519393921,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R2,,1,3950800,2822,0.04212050512433052,0.08801925927400589,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R3,,1,5644000,2822,1.8472591638565063,2.3929407596588135,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R4,,1,1411000,2822,0.8548834919929504,1.2053134441375732,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R5,,1,2539800,2822,1.5015828609466553,1.975332498550415,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R6,,1,5644000,2822,0.8769087791442871,1.2410575151443481,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
4d,dswinlstm_i,42,reference-powder-600-800,full_grid_idw,R7,,1,4233000,2822,0.05594411864876747,0.15980134904384613,remote_minio/region_metrics.csv,spectrum-usage/ray/production-20260731-transfer-4d-v1/transfer-4d-eval/run_a62d5_00004_4_cell=task_id_reference-powder-600-800_model_dswinlstm_i_seed_42_2026-07-31_05-20-58/checkpoint_000000/region_metrics.csv,completed
