model,checkpoint_seed,task_id,mae_t1_db,rmse_t1_db,mae_t15_db,rmse_t15_db,mae_t60_db,rmse_t60_db
lstmattn,41,new-bands-powder-3500-3700,7.75981330871582,12.323101043701172,8.208046913146973,12.990087509155272,8.55819034576416,13.61450481414795
lstmattn,41,new-bands-powder-5725-5925,7.793934345245361,12.397797584533691,8.242972373962402,13.060972213745115,8.601763725280762,13.691631317138672
lstmattn,41,new-bands-powder-800-1000,11.622872352600098,16.282651901245117,11.189252853393556,16.015506744384766,11.300236701965332,16.41742706298828
lstmattn,41,new-point-powder-600-800,1.8844503164291384,2.811610460281372,2.0607831478118896,2.999009847640991,2.611873149871826,3.6505722999572754
lstmattn,41,new-site-aerpaw-600-800,19.750242233276367,21.77326774597168,19.91626167297364,21.88343620300293,19.674304962158203,21.582279205322266
lstmattn,41,new-site-ara-600-800,14.513842582702637,18.37042808532715,14.40131664276123,18.1840763092041,14.085000991821287,17.758037567138672
lstmattn,41,new-site-cosmos-600-800,24.91413688659668,26.91121482849121,24.97563934326172,26.97373008728028,25.45235252380371,27.464445114135746
lstmattn,41,new-site-new-band-aerpaw-2400-2600,11.468196868896484,14.600640296936035,11.60932731628418,14.725696563720703,11.910104751586914,15.027098655700684
lstmattn,41,new-site-new-band-ara-2400-2600,13.408536911010742,17.801294326782227,13.701702117919922,17.915971755981445,13.70948314666748,17.963695526123047
lstmattn,41,new-site-new-band-cosmos-2400-2600,28.03204727172852,30.43857765197754,28.11860656738281,30.490039825439453,28.6362361907959,31.016714096069336
lstmattn,41,reference-powder-600-800,1.0301234722137451,2.057647228240967,1.1400812864303589,2.2229599952697754,1.3024307489395142,2.487033605575561
lstmattn,42,new-bands-powder-2400-2600,8.448036193847656,12.266153335571287,8.669391632080078,12.69937229156494,8.5667142868042,12.827248573303224
