model_name,seed,band_id,entropy,deterministic,start_mhz,end_mhz,bin_count,behavior_category,is_noise_floor,entropy_receiver_count,entropy_train_timesteps_per_receiver,entropy_definition,entropy_scope,E_unc_normalized,E_actual_normalized,diff_E_actual_normalized,weighted_transition_entropy_normalized,temporal_structure_score,fano_predictability,t1_n_forecast_origins,t1_n_values,t1_mae_db,t1_rmse_db,t1_mse_db2,t1_median_ae_db,t1_p90_ae_db,t1_bias_db,t15_n_forecast_origins,t15_n_values,t15_mae_db,t15_rmse_db,t15_mse_db2,t15_median_ae_db,t15_p90_ae_db,t15_bias_db,t60_n_forecast_origins,t60_n_values,t60_mae_db,t60_rmse_db,t60_mse_db2,t60_median_ae_db,t60_p90_ae_db,t60_bias_db,mean_horizon_mae_db,mean_horizon_rmse_db,mean_horizon_mse_db2,mean_horizon_median_ae_db,mean_horizon_p90_ae_db,mean_horizon_bias_db
autoformer_csa,40,R11,0.5931782513386322,False,741.5,745.5,5,intermittent_occupancy,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.3165532578364686,0.2822712780728615,0.5931782513386322,0.023560796629652478,0.07361398443558403,0.8833992149404895,21777,108885,0.6836089160886082,1.106902930823617,1.2252340982659127,0.36734771728515625,1.7118621826171876,0.01674896414003934,21777,108885,0.7119797563620736,1.1514311046817505,1.3257935888286363,0.3788909912109375,1.7964675903320315,0.026708419343659594,21777,108885,0.7742248678095726,1.2514410571124654,1.5661047194267652,0.4043426513671875,1.96958465576172,0.027217607594075027,0.7232711800867514,1.169925030872611,1.372377468840438,0.38352711995442706,1.8259714762369796,0.023558330359257987
autoformer_csa,40,R12,0.6653123857587575,False,746.5,755.5,10,bursty_short_timescale,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.0,0.042246286842230855,0.6653123857587575,0.0,0.0,0.9880792655466503,21777,217770,1.3579391548509532,1.9447220755633825,3.7819439511835506,0.9416389465332031,3.031206512451173,0.04059301781775883,21777,217770,1.4145893336732827,2.008070452618917,4.0323469426811425,0.9919815063476562,3.1553398132324224,0.06861723763952463,21777,217770,1.4871938295281613,2.096173190323072,4.393942043829205,1.0437698364257812,3.354675292968751,0.02736232491483722,1.4199074393507989,2.016321906168457,4.069410979231299,0.9924634297688802,3.180407206217449,0.04552419345737355
autoformer_csa,40,R13,0.5563275336333712,False,756.5,768.5,13,diurnal_pattern,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.33677817632899393,0.22899682134811197,0.5563275336333712,0.019843851222691666,0.0685596101744042,0.9102033253879618,21777,283101,0.7856622590058976,1.2809875022042336,1.6409289808034415,0.4807891845703125,1.857147216796875,0.011474712132960401,21777,283101,0.8206246060820884,1.321919623801579,1.747471491791708,0.5082778930664062,1.943634033203125,0.033027121876887576,21777,283101,0.9144727036065168,1.4424469736844048,2.080653271891298,0.5797348022460938,2.1726760864257812,0.01575046407402933,0.8402531895648343,1.348451366563406,1.8230179148288157,0.5229339599609375,1.9911524454752605,0.020084099361292435
autoformer_csa,40,R14,0.8272871464946387,False,769.5,776.5,8,bursty_short_timescale,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.612955568435108,0.5922509553307097,0.8272871464946387,0.09643540089269553,0.017983115518655834,0.6855403837219672,21777,174216,3.535455208789899,5.583714208490763,31.177864362101623,1.5292701721191406,10.061229705810547,0.03509408700573995,21777,174216,3.555294363252463,5.608088325649768,31.45065466828922,1.5562820434570312,10.089191436767578,0.061643908282977715,21777,174216,3.6132104241027427,5.701015180177194,32.5015740846108,1.5803451538085938,10.25485610961914,0.04994713614705936,3.5679866653817016,5.630939238105909,31.71003103833388,1.5552991231282551,10.135092417399088,0.04889504381192567
autoformer_csa,40,R15,0.3839220402788564,False,777.5,788.5,12,noise_floor,True,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.0025381363044950566,0.04321631002149185,0.3839220402788564,0.0004780539308093394,0.0,0.9877614465419732,21777,261324,0.06377864117168464,0.33480724597506695,0.11209589195740899,0.0131683349609375,0.0939483642578125,0.0013503205308909659,21777,261324,0.06683309696679406,0.3758945972418054,0.14129674823557908,0.0123291015625,0.096405029296875,0.002119628147876669,21777,261324,0.07935494762466841,0.48398685660624285,0.23424327736759187,0.0147552490234375,0.10467529296875,0.00048765224039821917,0.06998889525438237,0.3982295666077051,0.16254530585352664,0.013417561848958334,0.0983428955078125,0.001319200306388618
autoformer_csa,40,R16,0.3848880293277199,False,789.5,794.5,6,mixed_activity,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.0021264171926580464,0.04297330779511218,0.3848880293277199,0.00025208918897702613,0.0,0.9878412715340554,21777,130662,0.1586689063035696,0.797454352651425,0.6359334445627033,0.0300750732421875,0.16204833984375,0.005593165465829326,21777,130662,0.1897245364683933,0.9868773215885792,0.973926847865848,0.03240203857421875,0.17559661865234388,0.008573302484602746,21777,130662,0.2899598617099434,1.4412301420088711,2.077144322234911,0.03741455078125,0.21759033203125,0.008676325002510503,0.2127844348273021,1.0751872720829585,1.229001538221154,0.033297220865885414,0.1850784301757813,0.0076142643176475245
autoformer_csa,40,R17,0.37877475555444395,False,795.5,799.5,5,noise_floor,True,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.0,0.042246286842230855,0.37877475555444395,0.0,0.0,0.9880792655466503,21777,108885,0.05408449230342111,0.48695154478025166,0.23712180696387344,0.0137481689453125,0.06591186523437509,0.0006587468051065201,21777,108885,0.05357210879517022,0.4891699319440591,0.23928722231815544,0.0135345458984375,0.06341552734375,0.0006277324422340658,21777,108885,0.05571423383566413,0.49258933595301185,0.24264425389462918,0.0146484375,0.0700531005859375,-0.00016515156988128243,0.054456944978085155,0.4895702708924408,0.23968442772555268,0.01397705078125,0.06646016438802087,0.00037377589248643444
autoformer_csa,41,R1,0.39650222958108217,False,600.5,607.5,8,mixed_activity,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.25162632143389324,0.11152525825143458,0.39650222958108217,0.008014298753194187,0.523427649749036,0.9621322982285001,21777,174216,0.36767919730202975,0.5838514928933892,0.34088256575383935,0.21802902221679688,0.8637886047363281,-0.01768360316613798,21777,174216,0.4295835623307821,0.6630769481926885,0.4396710392245293,0.2618217468261719,1.0143508911132812,-0.01950183897661748,21777,174216,0.5881313377489328,0.8700930181460658,0.75706186022653,0.3751792907714844,1.3956375122070312,-0.026537410329512266,0.46179803246058154,0.7056738197440477,0.512538488401633,0.28501001993815106,1.0912590026855469,-0.02124095082408924
autoformer_csa,41,R2,0.3813473974382061,False,608.5,621.5,14,noise_floor,True,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.0,0.042246286842230855,0.3813473974382061,0.0,0.0,0.9880792655466503,21777,304878,0.02685035280801934,0.09719284608543312,0.009446449330186693,0.0132293701171875,0.0554962158203125,-6.399079026782332e-05,21777,304878,0.02781037006367288,0.09998721826133594,0.009997443815640033,0.013763427734375,0.05727081298828107,-0.00014192363476832844,21777,304878,0.03037843820649738,0.10148315091754033,0.010298829920152266,0.015350341796875,0.0625,-0.00032517384475242453,0.028346387026063197,0.09955440508810313,0.009914241021992997,0.0141143798828125,0.05842234293619786,-0.00017702942326285878
autoformer_csa,41,R3,0.7622720172565063,False,622.5,641.5,20,bursty_short_timescale,False,6,5627,diff_E_actual_normalized,T4_training_interval_only,0.5445916903912995,0.4926456908102147,0.7622720172565063,0.053982212273422425,0.11332537336236848,0.7579491906521796,21777,435540,2.021038380642264,2.8483150161654627,8.11289843131366,1.4334907531738281,4.494416046142579,0.04976302835026813,21777,435540,2.1181942261803024,2.9654162913854516,8.793693781214246,1.5106658935546875,4.714287567138673,0.06117274710947792,21777,435540,2.338867448855022,3.203827354608538,10.264509718137942,1.7269935607910156,5.14111328125,0.08775994177828501,2.1593666852258626,3.005852887386484,9.057033976888617,1.557050069173177,4.783272298177084,0.06623190574601036
