model,seed,chunk_id,bin_mhz,site,split,horizon,mae_db,rmse_db
lstmattn,42,powder_600_800_t4t6,797.5,unknown,2d_test,1,0.0397412739694118,0.0660321712493896
lstmattn,42,powder_600_800_t4t6,798.5,unknown,2d_test,1,0.0491223968565464,0.0676865056157112
lstmattn,42,powder_600_800_t4t6,799.5,unknown,2d_test,1,0.175065279006958,1.0742963552474976
lstmattn,42,powder_600_800_t4t6,600.5,unknown,2d_test,15,1.340154051780701,1.916744351387024
lstmattn,42,powder_600_800_t4t6,601.5,unknown,2d_test,15,1.3234202861785889,1.929884672164917
lstmattn,42,powder_600_800_t4t6,602.5,unknown,2d_test,15,1.129779815673828,1.5282330513000488
lstmattn,42,powder_600_800_t4t6,603.5,unknown,2d_test,15,0.986158013343811,1.300207018852234
lstmattn,42,powder_600_800_t4t6,604.5,unknown,2d_test,15,0.8234175443649292,1.0801212787628174
lstmattn,42,powder_600_800_t4t6,605.5,unknown,2d_test,15,0.9726979732513428,1.3006644248962402
lstmattn,42,powder_600_800_t4t6,606.5,unknown,2d_test,15,1.0088392496109009,1.403448224067688
lstmattn,42,powder_600_800_t4t6,607.5,unknown,2d_test,15,0.9400339126586914,1.2245535850524902
lstmattn,42,powder_600_800_t4t6,608.5,unknown,2d_test,15,0.0302699431777,0.0797828584909439
lstmattn,42,powder_600_800_t4t6,609.5,unknown,2d_test,15,0.0296475030481815,0.0951420217752456
lstmattn,42,powder_600_800_t4t6,610.5,unknown,2d_test,15,0.0303763560950756,0.0948784574866294
lstmattn,42,powder_600_800_t4t6,611.5,unknown,2d_test,15,0.0322140753269195,0.1033979132771492
lstmattn,42,powder_600_800_t4t6,612.5,unknown,2d_test,15,0.034818984568119,0.1160498708486557
lstmattn,42,powder_600_800_t4t6,613.5,unknown,2d_test,15,0.0348999761044979,0.1236910298466682
lstmattn,42,powder_600_800_t4t6,614.5,unknown,2d_test,15,0.0355140678584575,0.1274797767400741
lstmattn,42,powder_600_800_t4t6,615.5,unknown,2d_test,15,0.034451562911272,0.1154738366603851
lstmattn,42,powder_600_800_t4t6,616.5,unknown,2d_test,15,0.0333289541304111,0.1049487069249153
lstmattn,42,powder_600_800_t4t6,617.5,unknown,2d_test,15,0.0332441106438636,0.0935546532273292
lstmattn,42,powder_600_800_t4t6,618.5,unknown,2d_test,15,0.0445942282676696,0.1029942408204078
lstmattn,42,powder_600_800_t4t6,619.5,unknown,2d_test,15,0.0502062067389488,0.1090505346655845
lstmattn,42,powder_600_800_t4t6,620.5,unknown,2d_test,15,0.0430139675736427,0.0972844809293747
lstmattn,42,powder_600_800_t4t6,621.5,unknown,2d_test,15,0.0457176901400089,0.1067092642188072
lstmattn,42,powder_600_800_t4t6,622.5,unknown,2d_test,15,2.6631510257720947,3.4565348625183105
lstmattn,42,powder_600_800_t4t6,623.5,unknown,2d_test,15,2.5577242374420166,3.3912689685821533
lstmattn,42,powder_600_800_t4t6,624.5,unknown,2d_test,15,2.051165103912353,2.793605327606201
lstmattn,42,powder_600_800_t4t6,625.5,unknown,2d_test,15,2.1630380153656006,2.925384044647217
lstmattn,42,powder_600_800_t4t6,626.5,unknown,2d_test,15,1.782272219657898,2.4767425060272217
lstmattn,42,powder_600_800_t4t6,627.5,unknown,2d_test,15,1.9312279224395752,2.6913821697235107
lstmattn,42,powder_600_800_t4t6,628.5,unknown,2d_test,15,1.6593527793884275,2.3316643238067627
lstmattn,42,powder_600_800_t4t6,629.5,unknown,2d_test,15,2.023666858673096,2.794540405273437
lstmattn,42,powder_600_800_t4t6,630.5,unknown,2d_test,15,2.0938894748687744,2.829148292541504
lstmattn,42,powder_600_800_t4t6,631.5,unknown,2d_test,15,2.39080548286438,3.18137526512146
lstmattn,42,powder_600_800_t4t6,632.5,unknown,2d_test,15,2.349702835083008,3.163430690765381
lstmattn,42,powder_600_800_t4t6,633.5,unknown,2d_test,15,2.7219252586364746,3.591292142868042
lstmattn,42,powder_600_800_t4t6,634.5,unknown,2d_test,15,2.7053351402282715,3.5747759342193604
lstmattn,42,powder_600_800_t4t6,635.5,unknown,2d_test,15,2.726417303085327,3.5328845977783203
lstmattn,42,powder_600_800_t4t6,636.5,unknown,2d_test,15,2.655503034591675,3.4887354373931885
lstmattn,42,powder_600_800_t4t6,637.5,unknown,2d_test,15,2.6273765563964844,3.4268312454223637
lstmattn,42,powder_600_800_t4t6,638.5,unknown,2d_test,15,2.7134084701538086,3.5672852993011475
lstmattn,42,powder_600_800_t4t6,639.5,unknown,2d_test,15,2.5868782997131348,3.395761728286743
lstmattn,42,powder_600_800_t4t6,640.5,unknown,2d_test,15,2.72792911529541,3.5193159580230717
lstmattn,42,powder_600_800_t4t6,641.5,unknown,2d_test,15,2.7462470531463623,3.6511712074279785
lstmattn,42,powder_600_800_t4t6,642.5,unknown,2d_test,15,0.9696637988090516,1.4341391324996948
lstmattn,42,powder_600_800_t4t6,643.5,unknown,2d_test,15,1.1407241821289062,1.6492083072662354
lstmattn,42,powder_600_800_t4t6,644.5,unknown,2d_test,15,1.150725245475769,1.6674044132232666
lstmattn,42,powder_600_800_t4t6,645.5,unknown,2d_test,15,1.1545056104660034,1.7525475025177002
lstmattn,42,powder_600_800_t4t6,646.5,unknown,2d_test,15,0.9087955355644226,1.2738661766052246
lstmattn,42,powder_600_800_t4t6,647.5,unknown,2d_test,15,1.1894199848175049,1.8298519849777224
lstmattn,42,powder_600_800_t4t6,648.5,unknown,2d_test,15,1.4542033672332764,2.273200035095215
lstmattn,42,powder_600_800_t4t6,649.5,unknown,2d_test,15,1.484668850898743,2.387712955474853
lstmattn,42,powder_600_800_t4t6,650.5,unknown,2d_test,15,1.4894579648971558,2.257609844207764
lstmattn,42,powder_600_800_t4t6,651.5,unknown,2d_test,15,1.514643669128418,2.405423164367676
lstmattn,42,powder_600_800_t4t6,652.5,unknown,2d_test,15,1.5870811939239502,2.5905442237854004
lstmattn,42,powder_600_800_t4t6,653.5,unknown,2d_test,15,1.497764229774475,2.406229257583618
lstmattn,42,powder_600_800_t4t6,654.5,unknown,2d_test,15,1.4849175214767456,2.2857611179351807
lstmattn,42,powder_600_800_t4t6,655.5,unknown,2d_test,15,1.1844420433044434,1.7006105184555054
lstmattn,42,powder_600_800_t4t6,656.5,unknown,2d_test,15,0.886989414691925,1.4060148000717163
lstmattn,42,powder_600_800_t4t6,657.5,unknown,2d_test,15,1.1788018941879272,2.272734880447388
lstmattn,42,powder_600_800_t4t6,658.5,unknown,2d_test,15,1.006373167037964,1.998824119567871
lstmattn,42,powder_600_800_t4t6,659.5,unknown,2d_test,15,1.08832585811615,2.1049914360046387
lstmattn,42,powder_600_800_t4t6,660.5,unknown,2d_test,15,1.0240671634674072,2.0623016357421875
lstmattn,42,powder_600_800_t4t6,661.5,unknown,2d_test,15,0.8376373648643494,2.073831081390381
lstmattn,42,powder_600_800_t4t6,662.5,unknown,2d_test,15,0.8582670092582703,1.9960756301879885
lstmattn,42,powder_600_800_t4t6,663.5,unknown,2d_test,15,1.2254626750946045,2.606034755706787
lstmattn,42,powder_600_800_t4t6,664.5,unknown,2d_test,15,1.2614455223083496,2.550470352172852
lstmattn,42,powder_600_800_t4t6,665.5,unknown,2d_test,15,1.2324625253677368,2.4831252098083496
lstmattn,42,powder_600_800_t4t6,666.5,unknown,2d_test,15,1.2691283226013184,2.546412706375122
lstmattn,42,powder_600_800_t4t6,667.5,unknown,2d_test,15,1.200180172920227,2.537879467010498
lstmattn,42,powder_600_800_t4t6,668.5,unknown,2d_test,15,1.143890619277954,2.179206132888794
lstmattn,42,powder_600_800_t4t6,669.5,unknown,2d_test,15,1.220259666442871,2.3631060123443604
lstmattn,42,powder_600_800_t4t6,670.5,unknown,2d_test,15,1.1710089445114136,2.577624082565308
lstmattn,42,powder_600_800_t4t6,671.5,unknown,2d_test,15,0.935516119003296,2.01173734664917
lstmattn,42,powder_600_800_t4t6,672.5,unknown,2d_test,15,0.8753761649131775,1.7247827053070068
lstmattn,42,powder_600_800_t4t6,673.5,unknown,2d_test,15,0.7526735067367554,1.6835826635360718
lstmattn,42,powder_600_800_t4t6,674.5,unknown,2d_test,15,0.6149205565452576,1.487368941307068
lstmattn,42,powder_600_800_t4t6,675.5,unknown,2d_test,15,0.5288101434707642,1.2296626567840576
lstmattn,42,powder_600_800_t4t6,676.5,unknown,2d_test,15,0.0202192179858684,0.0743836686015129
lstmattn,42,powder_600_800_t4t6,677.5,unknown,2d_test,15,0.0189077984541654,0.0738017112016677
lstmattn,42,powder_600_800_t4t6,678.5,unknown,2d_test,15,0.0224928501993417,0.0853193551301956
lstmattn,42,powder_600_800_t4t6,679.5,unknown,2d_test,15,0.0188735406845808,0.0829675868153572
lstmattn,42,powder_600_800_t4t6,680.5,unknown,2d_test,15,0.023255294188857,0.0783496648073196
lstmattn,42,powder_600_800_t4t6,681.5,unknown,2d_test,15,0.0192514769732952,0.0828237310051918
lstmattn,42,powder_600_800_t4t6,682.5,unknown,2d_test,15,0.0210706777870655,0.0665046498179435
lstmattn,42,powder_600_800_t4t6,683.5,unknown,2d_test,15,0.0175262205302715,0.0911394655704498
lstmattn,42,powder_600_800_t4t6,684.5,unknown,2d_test,15,0.0168675109744071,0.0735305771231651
lstmattn,42,powder_600_800_t4t6,685.5,unknown,2d_test,15,0.0157750900834798,0.0640573725104332
lstmattn,42,powder_600_800_t4t6,686.5,unknown,2d_test,15,0.0570121146738529,0.1666429340839386
lstmattn,42,powder_600_800_t4t6,687.5,unknown,2d_test,15,0.0211867839097976,0.0310598406940698
lstmattn,42,powder_600_800_t4t6,688.5,unknown,2d_test,15,0.0200746022164821,0.0280549377202987
lstmattn,42,powder_600_800_t4t6,689.5,unknown,2d_test,15,0.0226992107927799,0.0303691234439611
lstmattn,42,powder_600_800_t4t6,690.5,unknown,2d_test,15,0.4195871949195862,0.6897314190864563
lstmattn,42,powder_600_800_t4t6,691.5,unknown,2d_test,15,0.5075896978378296,0.7656168937683105
lstmattn,42,powder_600_800_t4t6,692.5,unknown,2d_test,15,0.7769079804420471,1.165137767791748
lstmattn,42,powder_600_800_t4t6,693.5,unknown,2d_test,15,0.8783924579620361,1.2836825847625732
lstmattn,42,powder_600_800_t4t6,694.5,unknown,2d_test,15,1.0591559410095217,1.4676448106765747
lstmattn,42,powder_600_800_t4t6,695.5,unknown,2d_test,15,1.2421797513961792,1.6595468521118164
lstmattn,42,powder_600_800_t4t6,696.5,unknown,2d_test,15,1.2404035329818726,1.6790601015090942
lstmattn,42,powder_600_800_t4t6,697.5,unknown,2d_test,15,1.2660305500030518,1.725130319595337
lstmattn,42,powder_600_800_t4t6,698.5,unknown,2d_test,15,1.305471420288086,1.7896349430084229
lstmattn,42,powder_600_800_t4t6,699.5,unknown,2d_test,15,1.343461513519287,1.7958784103393557
lstmattn,42,powder_600_800_t4t6,700.5,unknown,2d_test,15,0.9895867705345154,1.3744481801986694
lstmattn,42,powder_600_800_t4t6,701.5,unknown,2d_test,15,0.4595401585102081,0.7138711214065552
lstmattn,42,powder_600_800_t4t6,702.5,unknown,2d_test,15,0.6126620769500732,0.9010589122772216
lstmattn,42,powder_600_800_t4t6,703.5,unknown,2d_test,15,0.6908730864524841,1.015682578086853
lstmattn,42,powder_600_800_t4t6,704.5,unknown,2d_test,15,1.3048131465911863,2.1154022216796875
lstmattn,42,powder_600_800_t4t6,705.5,unknown,2d_test,15,2.2509334087371826,4.156230926513672
lstmattn,42,powder_600_800_t4t6,706.5,unknown,2d_test,15,2.4891297817230225,4.632346630096436
lstmattn,42,powder_600_800_t4t6,707.5,unknown,2d_test,15,2.816685438156128,5.345784187316895
lstmattn,42,powder_600_800_t4t6,708.5,unknown,2d_test,15,2.9159481525421143,5.548799991607666
lstmattn,42,powder_600_800_t4t6,709.5,unknown,2d_test,15,3.129446268081665,6.192746639251709
lstmattn,42,powder_600_800_t4t6,710.5,unknown,2d_test,15,3.435192584991455,6.800632476806641
lstmattn,42,powder_600_800_t4t6,711.5,unknown,2d_test,15,3.077803611755371,5.755473136901856
lstmattn,42,powder_600_800_t4t6,712.5,unknown,2d_test,15,2.5476748943328857,4.468038082122803
lstmattn,42,powder_600_800_t4t6,713.5,unknown,2d_test,15,1.2217354774475098,1.7278562784194946
lstmattn,42,powder_600_800_t4t6,714.5,unknown,2d_test,15,1.1214810609817505,1.5564252138137815
lstmattn,42,powder_600_800_t4t6,715.5,unknown,2d_test,15,1.06196129322052,1.6140204668045044
lstmattn,42,powder_600_800_t4t6,716.5,unknown,2d_test,15,1.2096278667449951,1.8230913877487185
lstmattn,42,powder_600_800_t4t6,717.5,unknown,2d_test,15,1.4902722835540771,2.371706485748291
lstmattn,42,powder_600_800_t4t6,718.5,unknown,2d_test,15,1.4523403644561768,2.5253796577453613
lstmattn,42,powder_600_800_t4t6,719.5,unknown,2d_test,15,1.4502416849136353,2.3849432468414307
lstmattn,42,powder_600_800_t4t6,720.5,unknown,2d_test,15,1.3966518640518188,2.4151079654693604
lstmattn,42,powder_600_800_t4t6,721.5,unknown,2d_test,15,1.384449124336243,2.2826950550079346
lstmattn,42,powder_600_800_t4t6,722.5,unknown,2d_test,15,1.279730200767517,2.33469820022583
lstmattn,42,powder_600_800_t4t6,723.5,unknown,2d_test,15,1.2263261079788208,2.4024946689605717
lstmattn,42,powder_600_800_t4t6,724.5,unknown,2d_test,15,1.37867534160614,2.6904408931732178
lstmattn,42,powder_600_800_t4t6,725.5,unknown,2d_test,15,1.2504981756210327,2.726619005203247
lstmattn,42,powder_600_800_t4t6,726.5,unknown,2d_test,15,1.1712219715118408,2.6612257957458496
lstmattn,42,powder_600_800_t4t6,727.5,unknown,2d_test,15,1.1557912826538086,2.5214853286743164
lstmattn,42,powder_600_800_t4t6,728.5,unknown,2d_test,15,1.113468050956726,2.5270607471466064
lstmattn,42,powder_600_800_t4t6,729.5,unknown,2d_test,15,1.2276687622070312,1.6223636865615845
lstmattn,42,powder_600_800_t4t6,730.5,unknown,2d_test,15,1.207874417304993,1.5795609951019287
lstmattn,42,powder_600_800_t4t6,731.5,unknown,2d_test,15,1.0082465410232544,1.3270386457443235
lstmattn,42,powder_600_800_t4t6,732.5,unknown,2d_test,15,1.210285782814026,1.5976818799972534
lstmattn,42,powder_600_800_t4t6,733.5,unknown,2d_test,15,0.973824679851532,1.335909128189087
lstmattn,42,powder_600_800_t4t6,734.5,unknown,2d_test,15,1.2063567638397217,1.7088416814804075
lstmattn,42,powder_600_800_t4t6,735.5,unknown,2d_test,15,1.4147800207138062,1.968336582183838
lstmattn,42,powder_600_800_t4t6,736.5,unknown,2d_test,15,1.5849419832229614,2.287519216537476
lstmattn,42,powder_600_800_t4t6,737.5,unknown,2d_test,15,1.535061240196228,2.1243042945861816
lstmattn,42,powder_600_800_t4t6,738.5,unknown,2d_test,15,1.1954197883605957,1.8178203105926516
lstmattn,42,powder_600_800_t4t6,739.5,unknown,2d_test,15,1.241775631904602,1.9309115409851076
lstmattn,42,powder_600_800_t4t6,740.5,unknown,2d_test,15,1.548359990119934,2.2730085849761963
lstmattn,42,powder_600_800_t4t6,741.5,unknown,2d_test,15,1.4912676811218262,2.177345991134644
lstmattn,42,powder_600_800_t4t6,742.5,unknown,2d_test,15,1.440662503242493,2.1039717197418213
lstmattn,42,powder_600_800_t4t6,743.5,unknown,2d_test,15,1.4363912343978882,2.105895519256592
lstmattn,42,powder_600_800_t4t6,744.5,unknown,2d_test,15,0.2457621693611145,0.559719443321228
lstmattn,42,powder_600_800_t4t6,745.5,unknown,2d_test,15,0.2226718515157699,0.4770872592926025
lstmattn,42,powder_600_800_t4t6,746.5,unknown,2d_test,15,0.7824207544326782,1.0504703521728516
lstmattn,42,powder_600_800_t4t6,747.5,unknown,2d_test,15,1.6486749649047852,2.1487720012664795
lstmattn,42,powder_600_800_t4t6,748.5,unknown,2d_test,15,1.7346383333206177,2.2786645889282227
lstmattn,42,powder_600_800_t4t6,749.5,unknown,2d_test,15,1.9153153896331787,2.5206823348999023
lstmattn,42,powder_600_800_t4t6,750.5,unknown,2d_test,15,1.705814003944397,2.329922914505005
lstmattn,42,powder_600_800_t4t6,751.5,unknown,2d_test,15,1.6392143964767456,2.202383756637573
lstmattn,42,powder_600_800_t4t6,752.5,unknown,2d_test,15,1.6029791831970217,2.1696226596832275
lstmattn,42,powder_600_800_t4t6,753.5,unknown,2d_test,15,1.7208611965179443,2.3428313732147217
lstmattn,42,powder_600_800_t4t6,754.5,unknown,2d_test,15,1.7393649816513062,2.33375883102417
lstmattn,42,powder_600_800_t4t6,755.5,unknown,2d_test,15,1.756505012512207,2.335008382797241
lstmattn,42,powder_600_800_t4t6,756.5,unknown,2d_test,15,0.1438288688659668,0.2468149662017822
lstmattn,42,powder_600_800_t4t6,757.5,unknown,2d_test,15,0.1210458129644393,0.2198511958122253
lstmattn,42,powder_600_800_t4t6,758.5,unknown,2d_test,15,1.4941176176071167,2.3161745071411133
lstmattn,42,powder_600_800_t4t6,759.5,unknown,2d_test,15,1.4291235208511353,2.1357626914978027
lstmattn,42,powder_600_800_t4t6,760.5,unknown,2d_test,15,1.407674789428711,2.1925923824310303
lstmattn,42,powder_600_800_t4t6,761.5,unknown,2d_test,15,1.5057320594787598,2.348804235458374
lstmattn,42,powder_600_800_t4t6,762.5,unknown,2d_test,15,1.4279077053070068,2.072148323059082
lstmattn,42,powder_600_800_t4t6,763.5,unknown,2d_test,15,1.1895365715026855,1.8777356147766116
lstmattn,42,powder_600_800_t4t6,764.5,unknown,2d_test,15,1.3962781429290771,2.1778271198272705
lstmattn,42,powder_600_800_t4t6,765.5,unknown,2d_test,15,1.478343844413757,2.372442960739136
lstmattn,42,powder_600_800_t4t6,766.5,unknown,2d_test,15,1.3812901973724363,2.1615121364593506
lstmattn,42,powder_600_800_t4t6,767.5,unknown,2d_test,15,1.3721166849136353,2.07937240600586
lstmattn,42,powder_600_800_t4t6,768.5,unknown,2d_test,15,0.0406946800649166,0.1141671687364578
lstmattn,42,powder_600_800_t4t6,769.5,unknown,2d_test,15,1.8773263692855835,2.9296257495880127
lstmattn,42,powder_600_800_t4t6,770.5,unknown,2d_test,15,0.0290313158184289,0.0541458167135715
lstmattn,42,powder_600_800_t4t6,771.5,unknown,2d_test,15,6.884283542633057,7.981259822845459
lstmattn,42,powder_600_800_t4t6,772.5,unknown,2d_test,15,7.252361297607422,8.52718734741211
lstmattn,42,powder_600_800_t4t6,773.5,unknown,2d_test,15,6.897922039031982,8.112749099731445
lstmattn,42,powder_600_800_t4t6,774.5,unknown,2d_test,15,6.65924072265625,7.820376873016357
lstmattn,42,powder_600_800_t4t6,775.5,unknown,2d_test,15,0.2898165583610534,1.5866528749465942
lstmattn,42,powder_600_800_t4t6,776.5,unknown,2d_test,15,0.3945925831794739,2.148952007293701
lstmattn,42,powder_600_800_t4t6,777.5,unknown,2d_test,15,0.3485407829284668,1.7965779304504397
lstmattn,42,powder_600_800_t4t6,778.5,unknown,2d_test,15,0.1140943989157676,0.3446200788021087
lstmattn,42,powder_600_800_t4t6,779.5,unknown,2d_test,15,0.1096050292253494,0.3560703694820404
lstmattn,42,powder_600_800_t4t6,780.5,unknown,2d_test,15,0.1061901524662971,0.3799535930156708
lstmattn,42,powder_600_800_t4t6,781.5,unknown,2d_test,15,0.1156179904937744,0.3943004608154297
lstmattn,42,powder_600_800_t4t6,782.5,unknown,2d_test,15,0.1039998903870582,0.3668794631958008
lstmattn,42,powder_600_800_t4t6,783.5,unknown,2d_test,15,0.103107638657093,0.3376781046390533
lstmattn,42,powder_600_800_t4t6,784.5,unknown,2d_test,15,0.1162369474768638,0.3611955642700195
lstmattn,42,powder_600_800_t4t6,785.5,unknown,2d_test,15,0.1113038286566734,0.3360359370708465
lstmattn,42,powder_600_800_t4t6,786.5,unknown,2d_test,15,0.0362980067729949,0.1018319875001907
lstmattn,42,powder_600_800_t4t6,787.5,unknown,2d_test,15,0.0254884790629148,0.0616289377212524
lstmattn,42,powder_600_800_t4t6,788.5,unknown,2d_test,15,0.0261427983641624,0.0779168158769607
lstmattn,42,powder_600_800_t4t6,789.5,unknown,2d_test,15,0.3762217760086059,2.016671895980835
lstmattn,42,powder_600_800_t4t6,790.5,unknown,2d_test,15,0.3790326118469238,1.8519699573516848
lstmattn,42,powder_600_800_t4t6,791.5,unknown,2d_test,15,0.4122663140296936,1.839725971221924
lstmattn,42,powder_600_800_t4t6,792.5,unknown,2d_test,15,0.4388605654239654,1.828625559806824
lstmattn,42,powder_600_800_t4t6,793.5,unknown,2d_test,15,0.5071530938148499,2.308554172515869
lstmattn,42,powder_600_800_t4t6,794.5,unknown,2d_test,15,0.4848861694335937,2.325791597366333
lstmattn,42,powder_600_800_t4t6,795.5,unknown,2d_test,15,0.0605421960353851,0.1852355301380157
lstmattn,42,powder_600_800_t4t6,796.5,unknown,2d_test,15,0.0465212650597095,0.1682691723108291
lstmattn,42,powder_600_800_t4t6,797.5,unknown,2d_test,15,0.0427033193409442,0.0700441598892211
lstmattn,42,powder_600_800_t4t6,798.5,unknown,2d_test,15,0.0521365515887737,0.0722326785326004
lstmattn,42,powder_600_800_t4t6,799.5,unknown,2d_test,15,0.1685864478349685,1.0734574794769287
lstmattn,42,powder_600_800_t4t6,600.5,unknown,2d_test,60,1.649691462516785,2.3617115020751958
lstmattn,42,powder_600_800_t4t6,601.5,unknown,2d_test,60,1.5061509609222412,2.101405620574951
lstmattn,42,powder_600_800_t4t6,602.5,unknown,2d_test,60,1.3077354431152344,1.7386428117752075
lstmattn,42,powder_600_800_t4t6,603.5,unknown,2d_test,60,1.088042378425598,1.4283881187438965
lstmattn,42,powder_600_800_t4t6,604.5,unknown,2d_test,60,1.2041549682617188,1.5267587900161743
lstmattn,42,powder_600_800_t4t6,605.5,unknown,2d_test,60,1.1954282522201538,1.5249263048171997
lstmattn,42,powder_600_800_t4t6,606.5,unknown,2d_test,60,1.192573308944702,1.666663646697998
lstmattn,42,powder_600_800_t4t6,607.5,unknown,2d_test,60,1.146728277206421,1.4612975120544434
lstmattn,42,powder_600_800_t4t6,608.5,unknown,2d_test,60,0.0345542095601558,0.0835791304707527
lstmattn,42,powder_600_800_t4t6,609.5,unknown,2d_test,60,0.0341629460453987,0.0982816740870475
lstmattn,42,powder_600_800_t4t6,610.5,unknown,2d_test,60,0.0350919961929321,0.0985346063971519
lstmattn,42,powder_600_800_t4t6,611.5,unknown,2d_test,60,0.0372990928590297,0.1070633828639984
lstmattn,42,powder_600_800_t4t6,612.5,unknown,2d_test,60,0.0393268764019012,0.1188963949680328
lstmattn,42,powder_600_800_t4t6,613.5,unknown,2d_test,60,0.0380049236118793,0.1243361830711364
lstmattn,42,powder_600_800_t4t6,614.5,unknown,2d_test,60,0.0372085571289062,0.126511350274086
lstmattn,42,powder_600_800_t4t6,615.5,unknown,2d_test,60,0.0350286811590194,0.1120768338441848
lstmattn,42,powder_600_800_t4t6,616.5,unknown,2d_test,60,0.0344939902424812,0.102306954562664
lstmattn,42,powder_600_800_t4t6,617.5,unknown,2d_test,60,0.0360840409994125,0.0939903482794761
lstmattn,42,powder_600_800_t4t6,618.5,unknown,2d_test,60,0.0448895618319511,0.1032657101750373
lstmattn,42,powder_600_800_t4t6,619.5,unknown,2d_test,60,0.050320491194725,0.1071125715970993
lstmattn,42,powder_600_800_t4t6,620.5,unknown,2d_test,60,0.042788803577423,0.0952959805727005
lstmattn,42,powder_600_800_t4t6,621.5,unknown,2d_test,60,0.0477818064391613,0.1055522337555885
lstmattn,42,powder_600_800_t4t6,622.5,unknown,2d_test,60,3.2064003944396973,4.0383806228637695
lstmattn,42,powder_600_800_t4t6,623.5,unknown,2d_test,60,3.121771335601806,3.967702627182007
lstmattn,42,powder_600_800_t4t6,624.5,unknown,2d_test,60,2.512454032897949,3.295001745223999
lstmattn,42,powder_600_800_t4t6,625.5,unknown,2d_test,60,2.6981899738311768,3.5689005851745605
lstmattn,42,powder_600_800_t4t6,626.5,unknown,2d_test,60,2.2108256816864014,3.028104066848755
lstmattn,42,powder_600_800_t4t6,627.5,unknown,2d_test,60,2.3895792961120605,3.215495347976685
lstmattn,42,powder_600_800_t4t6,628.5,unknown,2d_test,60,2.0493741035461426,2.838469982147217
lstmattn,42,powder_600_800_t4t6,629.5,unknown,2d_test,60,2.493192434310913,3.326993703842163
lstmattn,42,powder_600_800_t4t6,630.5,unknown,2d_test,60,2.5179898738861084,3.3593292236328125
lstmattn,42,powder_600_800_t4t6,631.5,unknown,2d_test,60,2.8528759479522705,3.735366344451904
lstmattn,42,powder_600_800_t4t6,632.5,unknown,2d_test,60,2.828397035598755,3.7957451343536377
lstmattn,42,powder_600_800_t4t6,633.5,unknown,2d_test,60,3.3274142742156982,4.254638671875
lstmattn,42,powder_600_800_t4t6,634.5,unknown,2d_test,60,3.35636043548584,4.294486999511719
lstmattn,42,powder_600_800_t4t6,635.5,unknown,2d_test,60,3.3760361671447754,4.254475593566895
lstmattn,42,powder_600_800_t4t6,636.5,unknown,2d_test,60,3.335589408874512,4.284449577331543
lstmattn,42,powder_600_800_t4t6,637.5,unknown,2d_test,60,3.305706262588501,4.208168983459473
lstmattn,42,powder_600_800_t4t6,638.5,unknown,2d_test,60,3.360565423965454,4.297533988952637
lstmattn,42,powder_600_800_t4t6,639.5,unknown,2d_test,60,3.178359031677246,4.104996204376221
lstmattn,42,powder_600_800_t4t6,640.5,unknown,2d_test,60,3.2903449535369877,4.160446166992188
lstmattn,42,powder_600_800_t4t6,641.5,unknown,2d_test,60,3.299383640289306,4.208281993865967
lstmattn,42,powder_600_800_t4t6,642.5,unknown,2d_test,60,1.192874312400818,1.6521517038345337
lstmattn,42,powder_600_800_t4t6,643.5,unknown,2d_test,60,1.3185075521469116,1.747305393218994
lstmattn,42,powder_600_800_t4t6,644.5,unknown,2d_test,60,1.3690910339355469,1.8400044441223145
lstmattn,42,powder_600_800_t4t6,645.5,unknown,2d_test,60,1.301234483718872,1.81565535068512
lstmattn,42,powder_600_800_t4t6,646.5,unknown,2d_test,60,0.9056839942932128,1.287418007850647
lstmattn,42,powder_600_800_t4t6,647.5,unknown,2d_test,60,1.5515177249908447,2.2877964973449707
lstmattn,42,powder_600_800_t4t6,648.5,unknown,2d_test,60,2.006977081298828,3.014457941055298
lstmattn,42,powder_600_800_t4t6,649.5,unknown,2d_test,60,2.068499565124512,3.135244607925415
lstmattn,42,powder_600_800_t4t6,650.5,unknown,2d_test,60,2.1306538581848145,3.1593263149261475
lstmattn,42,powder_600_800_t4t6,651.5,unknown,2d_test,60,2.192202091217041,3.3442723751068115
lstmattn,42,powder_600_800_t4t6,652.5,unknown,2d_test,60,2.2070910930633545,3.313356637954712
lstmattn,42,powder_600_800_t4t6,653.5,unknown,2d_test,60,2.0000782012939453,2.986710786819458
lstmattn,42,powder_600_800_t4t6,654.5,unknown,2d_test,60,2.039410352706909,2.9991512298583984
lstmattn,42,powder_600_800_t4t6,655.5,unknown,2d_test,60,1.5867737531661987,2.197883129119873
lstmattn,42,powder_600_800_t4t6,656.5,unknown,2d_test,60,1.0884053707122805,1.613806962966919
lstmattn,42,powder_600_800_t4t6,657.5,unknown,2d_test,60,1.2916557788848877,2.392587184906006
lstmattn,42,powder_600_800_t4t6,658.5,unknown,2d_test,60,1.0748509168624878,2.041754007339477
lstmattn,42,powder_600_800_t4t6,659.5,unknown,2d_test,60,1.1707812547683716,2.139054775238037
lstmattn,42,powder_600_800_t4t6,660.5,unknown,2d_test,60,1.0845894813537598,1.9868251085281368
lstmattn,42,powder_600_800_t4t6,661.5,unknown,2d_test,60,0.8549497127532959,1.890604376792908
lstmattn,42,powder_600_800_t4t6,662.5,unknown,2d_test,60,0.8984016180038452,1.9726746082305908
