model_name,seed,condition,band_id,start_mhz,end_mhz,run_status,campaign_path,trial_id,objective,objective_name,test_mean_horizon_mae_db,test_mean_horizon_rmse_db,test_mae_db_t1,test_rmse_db_t1,test_mae_db_t15,test_rmse_db_t15,test_mae_db_t60,test_rmse_db_t60,test_n_values_t1,test_n_values_t15,test_n_values_t60
vanillalstm,43,full_context,R1,600.5,607.5,completed,ray/production-20260730-spectral-context-v2/vanillalstm/vanillalstm-spectral-context,1f363_00078,1.943388818581538,val_mean_horizon_mae_db,2.0269800030167517,2.5005763489294512,0.43971664995213716,0.6615746205733197,2.2703462752581203,2.7386218176532298,3.3708770838399977,4.101532608561804,174216,174216,174216
vanillalstm,43,full_context,R3,622.5,641.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R4,642.5,646.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R5,647.5,655.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R6,656.5,675.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R8,691.5,728.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R9,729.5,734.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R10,735.5,740.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R11,741.5,745.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R12,746.5,755.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R13,756.5,768.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R14,769.5,776.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,full_context,R16,789.5,794.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R1,600.5,607.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R3,622.5,641.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R4,642.5,646.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R5,647.5,655.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R6,656.5,675.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R8,691.5,728.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R9,729.5,734.5,missing_metric,,,,,,,,,,,,,,,
vanillalstm,43,region_only,R10,735.5,740.5,missing_metric,,,,,,,,,,,,,,,
